F,F,T, ,d,a,t,a,",", ,F,F,T, ,x, ,a,x,i,s,[,H,z,]
-58.75,3107.5
-51.25,3110.0
-52.5,3112.5
-53.75,3115.0
-59.375,3117.5
-64.375,3120.0
-58.125,3122.5
-51.875,3125.0
-57.5,3127.5
-62.5,3130.0
-57.5,3132.5
-52.5,3135.0
-55.0,3137.5
-56.875,3140.0
-58.75,3142.5
-60.0,3145.0
-56.25,3147.5
-52.5,3150.0
-55.0,3152.5
-56.875,3155.0
-59.375,3157.5
-61.875,3160.0
-58.125,3162.5
-53.75,3165.0
-56.25,3167.5
-58.75,3170.0
-60.0,3172.5
-61.25,3175.0
-58.125,3177.5
-55.0,3180.0
-58.75,3182.5
-61.875,3185.0
-60.625,3187.5
-59.375,3190.0
-57.5,3192.5
-55.0,3195.0
-59.375,3197.5
-63.75,3200.0
-61.875,3202.5
-59.375,3205.0
-57.5,3207.5
-55.625,3210.0
-61.875,3212.5
-68.125,3215.0
-63.125,3217.5
-58.125,3220.0
-56.875,3222.5
-55.625,3225.0
-62.5,3227.5
-69.375,3230.0
-63.75,3232.5
-57.5,3235.0
-57.5,3237.5
-56.875,3240.0
-63.125,3242.5
-69.375,3245.0
-62.5,3247.5
-55.625,3250.0
-55.625,3252.5
-55.0,3255.0
-61.875,3257.5
-68.125,3260.0
-63.75,3262.5
-58.75,3265.0
-58.125,3267.5
-57.5,3270.0
-67.5,3272.5
-77.5,3275.0
-67.5,3277.5
-57.5,3280.0
-58.125,3282.5
-58.125,3285.0
-65.625,3287.5
-73.125,3290.0
-65.0,3292.5
-56.875,3295.0
-57.5,3297.5
-57.5,3300.0
-68.125,3302.5
-78.125,3305.0
-68.125,3307.5
-58.125,3310.0
-59.375,3312.5
-60.0,3315.0
-65.0,3317.5
-69.375,3320.0
-63.75,3322.5
-57.5,3325.0
-62.5,3327.5
-67.5,3330.0
-62.5,3332.5
-57.5,3335.0
-60.0,3337.5
-61.875,3340.0
-63.125,3342.5
-63.75,3345.0
-60.625,3347.5
-56.875,3350.0
-59.375,3352.5
-61.875,3355.0
-63.75,3357.5
-65.0,3360.0
-61.25,3362.5
-57.5,3365.0
-60.625,3367.5
-63.75,3370.0
-63.75,3372.5
